,Unnamed: 0,image_name,image_path,split,city,annotation_json,instance_path,yolo_annotation_path,instance_based_yolo,hash,brightness,saturation,contrast,edge_density
1231,1231,hamburg_000000_044400,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_044400_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_044400_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_044400_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_044400_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_044400_leftImg8bit.txt,e3a0ac4dfe2e01d3b24c681830905608,0.36456756217806935,0.16317979027243223,0.19189308992049522,0.038910865783691406
1232,1232,hamburg_000000_044747,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_044747_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_044747_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_044747_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_044747_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_044747_leftImg8bit.txt,3cdb9562d7547204d6d79ff6a28be9d0,0.3539698282877606,0.1312509368447697,0.1607490238208964,0.015280723571777344
1233,1233,hamburg_000000_044996,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_044996_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_044996_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_044996_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_044996_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_044996_leftImg8bit.txt,d0eb315d5d9a521327f388b8386f9401,0.3536732804541494,0.13100026822557642,0.1651503895955748,0.017297744750976562
1234,1234,hamburg_000000_045437,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_045437_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_045437_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_045437_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_045437_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_045437_leftImg8bit.txt,d7397770433cbdde9bc205b0b11d50e9,0.38613011603261915,0.13951131783279713,0.22106426107527216,0.016086578369140625
1235,1235,hamburg_000000_045704,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_045704_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_045704_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_045704_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_045704_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_045704_leftImg8bit.txt,81b718a4c10cbf89982002fde65d404a,0.3752653308943207,0.1334079910727107,0.22079286045544302,0.01984119415283203
1236,1236,hamburg_000000_045908,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_045908_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_045908_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_045908_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_045908_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_045908_leftImg8bit.txt,0d843125d88a062efe429af04d08a026,0.4020883878072102,0.1314503482743806,0.21196973895011104,0.021955013275146484
1237,1237,hamburg_000000_046078,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_046078_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_046078_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_046078_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_046078_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_046078_leftImg8bit.txt,17dbd3ee7a1627fb05a81a4ea7677203,0.3959956113029929,0.1310215800416237,0.18985432619747677,0.015704631805419922
1238,1238,hamburg_000000_046510,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_046510_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_046510_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_046510_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_046510_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_046510_leftImg8bit.txt,e84482e67f5a9ad4b18fde2bd6f2837b,0.36916677437576595,0.1332943336636413,0.1827323725839997,0.01748180389404297
1239,1239,hamburg_000000_046566,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_046566_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_046566_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_046566_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_046566_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_046566_leftImg8bit.txt,b21431067e03e77eacfb0a4c1fd2003f,0.3832468126334396,0.13755544400682632,0.1854145291558669,0.019123554229736328
1240,1240,hamburg_000000_046619,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_046619_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_046619_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_046619_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_046619_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_046619_leftImg8bit.txt,33f3652adbe7b91ce5668479deef3b7d,0.3981774685429591,0.12645550148159854,0.1814063542250482,0.01541900634765625
1241,1241,hamburg_000000_046872,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_046872_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_046872_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_046872_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_046872_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_046872_leftImg8bit.txt,8e1dc1bf5efe62e51c9cea39b7c1a0ec,0.3715759052949794,0.12904107336904494,0.15352983037629245,0.012255668640136719
1242,1242,hamburg_000000_047057,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_047057_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_047057_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_047057_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_047057_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_047057_leftImg8bit.txt,f710e7430d819fa64faa78ff4f9185cb,0.3607452953563018,0.13045600442325372,0.13605992258929087,0.012867450714111328
1243,1243,hamburg_000000_047108,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_047108_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_047108_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_047108_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_047108_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_047108_leftImg8bit.txt,d490ca48cb0419a27ed4bccebbd31a89,0.3384599984860889,0.13903296414543587,0.13987063738125668,0.00981760025024414
1244,1244,hamburg_000000_047157,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_047157_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_047157_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_047157_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_047157_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_047157_leftImg8bit.txt,0f7e008d57b970fdd0ec5643e572c98c,0.30863234950046936,0.160587583803663,0.11042786307710771,0.018275737762451172
1245,1245,hamburg_000000_047220,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_047220_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_047220_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_047220_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_047220_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_047220_leftImg8bit.txt,9b67dd592956de0ee2d8d51758fd115a,0.3630608970043705,0.17591105255426148,0.17659646774735913,0.04240274429321289
1246,1246,hamburg_000000_047390,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_047390_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_047390_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_047390_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_047390_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_047390_leftImg8bit.txt,463dafea7c67bfe0a6c97b68e1471add,0.3677985696231616,0.16832937913782473,0.2352174803898268,0.032213687896728516
1247,1247,hamburg_000000_048138,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_048138_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_048138_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_048138_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_048138_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_048138_leftImg8bit.txt,6e8ede35619ea15bc53fbe22be40b00a,0.3835545408959481,0.1682339836569392,0.1804475666512551,0.03940629959106445
1248,1248,hamburg_000000_048494,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_048494_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_048494_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_048494_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_048494_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_048494_leftImg8bit.txt,a4833c1058c0891b9507343dd9aa4a2c,0.3416980575112738,0.13390743779201134,0.10904311549254243,0.015587806701660156
1249,1249,hamburg_000000_048750,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_048750_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_048750_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_048750_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_048750_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_048750_leftImg8bit.txt,a498fd63172ea975882c938b9b2c0326,0.3229072196810854,0.17468984641280833,0.14937609467668483,0.04086446762084961
1250,1250,hamburg_000000_048960,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_048960_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_048960_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_048960_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_048960_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_048960_leftImg8bit.txt,0133f89be5336d72313da327f4957aad,0.32525141285915,0.17688178642123364,0.22003155201708924,0.030392169952392578
1251,1251,hamburg_000000_049558,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_049558_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_049558_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_049558_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_049558_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_049558_leftImg8bit.txt,7170ea5a39a50d8fc2cb4d7f408fa3dd,0.3563098608278758,0.17927029366586736,0.22623200410898386,0.03251504898071289
1252,1252,hamburg_000000_050160,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_050160_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_050160_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_050160_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_050160_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_050160_leftImg8bit.txt,920380def40bcf6bfc7f4be7f31eef9c,0.36074977762558874,0.15170295565736056,0.1803139426850038,0.033525943756103516
1253,1253,hamburg_000000_051855,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_051855_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_051855_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_051855_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_051855_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_051855_leftImg8bit.txt,b34aa888967e915379e18dc634881dc2,0.318561787698783,0.15883667328778428,0.16268973199598463,0.024868488311767578
1254,1254,hamburg_000000_052122,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_052122_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_052122_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_052122_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_052122_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_052122_leftImg8bit.txt,eef955313bb22f97ce5e3004edffdd36,0.37282123378678855,0.1687207689472273,0.16670615594317367,0.04409933090209961
1255,1255,hamburg_000000_052904,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_052904_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_052904_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_052904_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_052904_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_052904_leftImg8bit.txt,41d4226333b2563feab026c642069ce3,0.33017325868793546,0.18352755004284418,0.17670588469184706,0.04474020004272461
1256,1256,hamburg_000000_053086,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_053086_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_053086_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_053086_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_053086_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_053086_leftImg8bit.txt,a1feed12dd56d349c425a0381fc34e1c,0.35892428790821757,0.20108436322679688,0.22480558141039855,0.05133533477783203
1257,1257,hamburg_000000_053486,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_053486_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_053486_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_053486_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_053486_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_053486_leftImg8bit.txt,bd338bcc377677c0473704b604ed709c,0.35710501016355023,0.14264742346370932,0.17390611732009134,0.02787637710571289
1258,1258,hamburg_000000_053563,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_053563_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_053563_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_053563_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_053563_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_053563_leftImg8bit.txt,e11bc064cf399182c89f95d9216abf15,0.3817244604522108,0.13919712328443345,0.17201732227569466,0.028604507446289062
1259,1259,hamburg_000000_053776,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_053776_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_053776_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_053776_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_053776_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_053776_leftImg8bit.txt,d5ada80f10d38f4d6a2bb7f86320811a,0.35715498456767975,0.14261558383118858,0.15673411040317356,0.020674705505371094
1260,1260,hamburg_000000_053886,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_053886_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_053886_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_053886_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_053886_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_053886_leftImg8bit.txt,6d46bff31a752403e30013cbb7a8850c,0.36762500650742486,0.13453882628796146,0.1810313267665895,0.024991512298583984
1261,1261,hamburg_000000_054029,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_054029_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_054029_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_054029_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_054029_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_054029_leftImg8bit.txt,fcfab41adc057bee317a00df69fb6d8f,0.3476448040382534,0.13921309452430863,0.1224312207035611,0.014795780181884766
1262,1262,hamburg_000000_054220,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_054220_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_054220_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_054220_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_054220_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_054220_leftImg8bit.txt,aac5f1049c91a37ce769baa24b35a2ac,0.37284102159387933,0.16086549758911145,0.220279351842425,0.037314414978027344
1263,1263,hamburg_000000_054555,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_054555_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_054555_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_054555_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_054555_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_054555_leftImg8bit.txt,bb33b2c57619bc169e662ce6695c0919,0.3724925209494198,0.13916100520713648,0.17881191418644862,0.015166759490966797
1264,1264,hamburg_000000_054850,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_054850_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_054850_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_054850_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_054850_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_054850_leftImg8bit.txt,018aa7d9d5e3a88e14ad16a410fde292,0.37174325082816323,0.17875918033076266,0.21530925134629048,0.027312278747558594
1265,1265,hamburg_000000_055039,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_055039_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_055039_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_055039_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_055039_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_055039_leftImg8bit.txt,dda119ee6a267eb4d964ab5d0910f964,0.39455315272013325,0.12599640266568052,0.1924052063581564,0.011083602905273438
1266,1266,hamburg_000000_055414,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_055414_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_055414_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_055414_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_055414_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_055414_leftImg8bit.txt,637044eebc1d71cbc7971f501b61952a,0.3621662252089556,0.13550436356488393,0.1585935411444463,0.014105796813964844
1267,1267,hamburg_000000_055894,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_055894_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_055894_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_055894_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_055894_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_055894_leftImg8bit.txt,527f593d5de36e2034470663fce03895,0.3573946859322344,0.1320507666643928,0.1450689082719323,0.008687496185302734
1268,1268,hamburg_000000_056229,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_056229_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_056229_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_056229_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_056229_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_056229_leftImg8bit.txt,33af0c3133211888b75afa41c19259f0,0.39020089355169557,0.14043053084728757,0.1951606016995902,0.019489765167236328
1269,1269,hamburg_000000_056508,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_056508_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_056508_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_056508_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_056508_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_056508_leftImg8bit.txt,067a23c5923e8b3c1962957fd9081e5f,0.44359687356387856,0.13537118201162304,0.196499295444605,0.027654170989990234
1270,1270,hamburg_000000_057487,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_057487_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_057487_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_057487_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_057487_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_057487_leftImg8bit.txt,36dbbc48857b3da14ac7ec31b554b760,0.3845598950105557,0.15359798880184392,0.19232868812646595,0.024143695831298828
1271,1271,hamburg_000000_057678,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_057678_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_057678_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_057678_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_057678_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_057678_leftImg8bit.txt,a3b660704074a38bfa45fe5db4964de0,0.3703214271395814,0.1690588558421414,0.18358695675636427,0.027031421661376953
1272,1272,hamburg_000000_057816,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_057816_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_057816_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_057816_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_057816_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_057816_leftImg8bit.txt,7620c1df3e21be5a5a5bdc4ac01d1df3,0.3772475036920285,0.185967310737161,0.19219183424250955,0.03189516067504883
1273,1273,hamburg_000000_058591,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_058591_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_058591_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_058591_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_058591_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_058591_leftImg8bit.txt,e20b992e5c4bea8e807a55a9523bcdab,0.32624273861155784,0.18098080017987436,0.20209124869087552,0.03189802169799805
1274,1274,hamburg_000000_059339,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\hamburg\hamburg_000000_059339_leftImg8bit.png,train,hamburg,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_059339_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\hamburg\hamburg_000000_059339_gtFine_instanceIds.png,..\data\yolo_annotations\hamburg_000000_059339_leftImg8bit.txt,..\data\yolo_annotations_instances\hamburg_000000_059339_leftImg8bit.txt,a7c4adfa06fe61fb9711ad023dcb9544,0.37375575046913284,0.15566437104169048,0.17612655614378725,0.02781820297241211
